ID_FILM,TITRE,GENRES,TAGS
538,Six Degrés de Séparation,Comédie|Drame|Mystère,comédie drame mystère
539,Nuits Blanches à Seattle,Comédie|Drame|Romance,comédie drame romance
540,Sliver,Drame|Thriller,drame thriller
541,Blade Runner 2049,Drama|Science Fiction,drama sciencefiction
542,L'Apprenti fermier,Comédie|Drame|Romance,comédie drame romance
543,Quand Harriet découpe Charlie,Comédie|Crime|Romance,comédie crime romance
544,Piège en eaux troubles,Action|Crime|Mystère|Thriller,action crime mystère thriller
546,Super Mario Bros.,Aventure|Comédie|Familial|Science-Fiction,aventure comédie familial science-fiction
547,Que la chasse commence !,Action,action
548,Terminal velocity,Action,action
549,Thirty Two Short Films About Glenn Gould,Drame|Musique,drame musique
550,"There Is No ""I"" in Threesome",Documentaire,documentaire
551,L'Étrange Noël de Monsieur Jack,Animation|Familial|Fantastique,animation familial fantastique
552,Barbie et les Trois Mousquetaires,Animation|Familial,animation familial
553,Tombstone,Action|Western,action western
555,True Romance,Action|Crime|Romance|Thriller,action crime romance thriller
556,War Room,Drame|Romance,drame romance
558,Richard au pays des livres magiques,Animation|Familial|Fantastique|Science-Fiction,animation familial fantastique science-fiction
562,Bienvenue dans l'âge ingrat,Comédie|Drame,comédie drame
563,Germinal,Drame|Romance,drame romance
564,Chasers,Comédie|Romance,comédie romance
567,Kika,Comédie|Drame,comédie drame
568,Bhaji on the Beach,Comédie|Drame,comédie drame
569,Little Big League,Comédie|Familial,comédie familial
573,Ciao Alberto,Animation|Comédie|Familial|Fantastique,animation comédie familial fantastique
574,Spanking the Monkey,Comédie|Drame,comédie drame
575,Les Chenapans,Comédie|Familial|Romance,comédie familial romance
577,"André, mon meilleur copain !",Aventure|Drame|Familial,aventure drame familial
579,The Escort,Comédie|Drame|Romance,comédie drame romance
580,Princesse Caraboo,Comédie|Drame|Histoire|Mystère,comédie drame histoire mystère
581,The Celluloid Closet,Documentaire,documentaire
583,"Cher journal, aujourd'hui je vais être tuée",Téléfilm|Thriller,téléfilm thriller
585,La Tribu Brady,Comédie|Familial,comédie familial
586,"Maman, j'ai raté l'avion (ça recommence)",Comédie|Familial,comédie familial
587,Ghost Rider,Action|Fantastique|Thriller,action fantastique thriller
588,Aladdin,Aventure|Familial|Fantastique|Romance,aventure familial fantastique romance
589,Terminator 2 : Le Jugement dernier,Action|Science-Fiction|Thriller,action science-fiction thriller
590,Danse avec les loups,Aventure|Drame|Western,aventure drame western
592,The Batman,Action|Crime|Drame,action crime drame
593,Le Silence des agneaux,Crime|Drame|Thriller,crime drame thriller
595,La Belle et la Bête,Animation|Familial|Fantastique|Romance,animation familial fantastique romance
596,Pinocchio,Animation|Familial,animation familial
597,Pretty Woman,Comédie|Romance,comédie romance
599,La Horde sauvage,Aventure|Western,aventure western
600,Love and a .45,Crime|Thriller,crime thriller
602,A Great Day in Harlem,Documentaire|Musique,documentaire musique
605,Un beau jour,Comédie|Romance,comédie romance
606,Candyman 2,Horreur|Thriller,horreur thriller
608,Fargo,Crime|Drame|Thriller,crime drame thriller
609,L'incroyable voyage II : À San Francisco,Aventure|Comédie|Drame|Familial,aventure comédie drame familial
610,Métal hurlant,Animation|Aventure|Fantastique|Musique|Science-Fiction,animation aventure fantastique musique science-fiction
611,Hellraiser : Bloodline,Horreur|Science-Fiction,horreur science-fiction
612,Le porteur de cercueil,Comédie|Romance,comédie romance
613,Jane Eyre,Drame|Romance,drame romance
615,Pain et chocolat,Comédie|Drame,comédie drame
616,Les Aristochats,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
617,La Fleur de mon secret,Drame|Romance,drame romance
618,Two much,Comédie|Romance,comédie romance
619,Sex Ed,Comédie|Romance,comédie romance
626,De l'Amour à la Haine,Comédie|Crime|Romance|Thriller,comédie crime romance thriller
627,Alien : Covenant - Prologue : Le dernier dîner,Science-Fiction,science-fiction
628,Peur primale,Crime|Drame|Mystère|Thriller,crime drame mystère thriller
631,Charlie 2,Animation|Aventure|Familial|Fantastique|Romance,animation aventure familial fantastique romance
632,Land and Freedom,Drame|Guerre|Histoire|Romance,drame guerre histoire romance
633,Denise au telephone,Comédie,comédie
634,T-Rex,Familial|Fantastique|Science-Fiction,familial fantastique science-fiction
635,La couleur du destin,Comédie|Drame,comédie drame
636,Frisk,Drame|Thriller,drame thriller
637,Sergent Bilko,Comédie|Familial,comédie familial
638,Jack et Sarah,Comédie|Drame|Romance,comédie drame romance
639,Girl 6,Comédie,comédie
640,Diabolique,Horreur|Mystère|Thriller,horreur mystère thriller
645,Nelly Rapp - monsteragent,Familial,familial
647,À l'épreuve du feu,Drame|Guerre|Mystère|Thriller,drame guerre mystère thriller
648,Mission : Impossible - Fallout,Action|Aventure,action aventure
649,Cold Fever,Comédie|Drame,comédie drame
650,Moll Flanders ou les mémoires d'une courtisane,Drame|Romance,drame romance
653,Cœur de dragon : La vengeance,Action|Aventure|Fantastique,action aventure fantastique
656,Eddie the Eagle,Aventure|Comédie|Drame|Histoire,aventure comédie drame histoire
661,James et la pêche géante,Animation|Aventure|Familial|Fantastique,animation aventure familial fantastique
662,Fear Street Partie 1 : 1994,Horreur|Mystère,horreur mystère
663,Kids in the Hall: Brain Candy,Comédie,comédie
665,6 Underground,Action|Comédie|Thriller,action comédie thriller
667,"Bloodsport, tous les coups sont permis",Action|Drame,action drame
668,The Song of the Little Road,Documentaire,documentaire
670,Le Monde d'Apu,Drame,drame
671,Le pire contre-attaque,Comédie|Science-Fiction,comédie science-fiction
673,Space Jam : Nouvelle Ère,Animation|Comédie|Familial|Science-Fiction,animation comédie familial science-fiction
674,Barbarella,Aventure|Comédie|Fantastique|Science-Fiction,aventure comédie fantastique science-fiction
678,Some Folks Call It a Sling Blade,Drame|Thriller,drame thriller
679,The Run of the Country,Drame|Romance,drame romance
680,"Alphaville, une étrange aventure de Lemmy Caution",Drame|Mystère|Science-Fiction,drame mystère science-fiction
685,It's My Party,Drame,drame
688,Opération Dumbo Drop,Action|Aventure|Comédie|Familial,action aventure comédie familial
691,Mrs. Winterbourne,Comédie|Drame|Romance,comédie drame romance
692,Monstruosamente Solo,Animation|Comédie|Drame,animation comédie drame
694,The Substitute,Action|Thriller,action thriller
695,Jugé coupable,Crime|Drame|Mystère|Thriller,crime drame mystère thriller
697,Feeling Minnesota,Action|Comédie|Drame|Thriller,action comédie drame thriller
698,Delta of Venus,Drame|Romance,drame romance
700,Angus,Comédie|Drame|Familial|Romance,comédie drame familial romance
704,Le Clan des Vikings,Action|Aventure|Fantastique|Téléfilm,action aventure fantastique téléfilm
706,Sunset Park,Drame,drame
707,Les Hommes de l'ombre,Crime|Drame|Mystère|Thriller,crime drame mystère thriller
708,Entre chiens et chats,Comédie|Romance,comédie romance
709,Oliver & Compagnie,Animation|Comédie|Familial,animation comédie familial
710,À la gloire des Celtics,Comédie,comédie
711,Flipper,Aventure|Familial,aventure familial
714,Dead Man,Drame|Fantastique|Western,drame fantastique western
715,Le Hussard sur le toit,Drame|Romance,drame romance
718,Visitors,Documentaire,documentaire
719,"Mes doubles, ma femme et moi",Comédie|Fantastique|Science-Fiction,comédie fantastique science-fiction
720,Wallace & Gromit : Le mystère du lapin-garou,Animation|Aventure|Comédie|Familial,animation aventure comédie familial
722,"The Haunted World of Edward D. Wood, Jr.",Documentaire,documentaire
724,The Craft : Les Nouvelles Sorcières,Drame|Fantastique|Horreur,drame fantastique horreur
725,La Couleur de l'Arnaque,Comédie|Drame,comédie drame
726,Save the Last Dance,Drame|Familial|Musique|Romance,drame familial musique romance
728,Cold Comfort Farm,Comédie|Drame|Romance,comédie drame romance
731,Vengeance froide,Drame|Mystère|Thriller,drame mystère thriller
733,Rock Dog 2: Rock Around the Park,Animation|Comédie|Familial|Musique,animation comédie familial musique
735,Dellamorte Dellamore,Comédie|Drame|Fantastique|Horreur,comédie drame fantastique horreur
736,Twister,Action|Aventure|Drame,action aventure drame
737,Barb • Wire,Action|Science-Fiction,action science-fiction
741,Ghost in the Shell,Action|Animation|Science-Fiction,action animation science-fiction
742,La Peau sur les os,Horreur|Thriller,horreur thriller
743,Agent zéro zéro,Action|Comédie,action comédie
747,The Stupids,Comédie|Familial,comédie familial
748,Premier Contact,Drame|Mystère|Science-Fiction,drame mystère science-fiction
750,Docteur Folamour,Comédie|Drame|Guerre,comédie drame guerre
757,Les Cendres du temps,Action|Drame,action drame
759,Maya Lin: A Strong Clear Vision,Documentaire,documentaire
760,Stalingrad,Drame|Guerre|Histoire,drame guerre histoire
761,Phantom,Thriller,thriller
762,Striptease,Comédie|Crime|Drame,comédie crime drame
765,Jack Black: Spider-Man,Comédie,comédie
766,I Shot Andy Warhol,Drame,drame
773,Touki-Bouki,Drame|Romance,drame romance
775,Blackcraft Wrestling: Spirits Of The Dead,, 
778,Trainspotting,Crime|Drame,crime drame
779,L'amour de ma vie,Comédie|Romance,comédie romance
780,Independence Day,Action|Aventure|Science-Fiction,action aventure science-fiction
781,Beauté volée,Drame|Romance,drame romance
782,Fan (le plus grand de tous),Action|Drame|Thriller,action drame thriller
783,Le Bossu de Notre-Dame,Animation|Drame|Familial,animation drame familial
784,Disjoncté,Comédie|Drame|Thriller,comédie drame thriller
785,Kingpin,Comédie,comédie
786,L'Effaceur,Action|Drame|Mystère|Thriller,action drame mystère thriller
788,Le Professeur Foldingue,Comédie|Fantastique|Romance|Science-Fiction,comédie fantastique romance science-fiction
790,Un été inoubliable,Drame|Guerre|Romance,drame guerre romance
791,"The Last Klezmer: Leopold Kozlowski, His Life and Music",, 
795,Somebody to Love,Comédie|Drame,comédie drame
798,Daylight,Action|Aventure|Thriller,action aventure thriller
799,Fantômes contre Fantômes,Comédie|Horreur,comédie horreur
800,Lone Star,Drame|Mystère|Romance,drame mystère romance
801,Harriet the Spy,Comédie|Drame|Familial,comédie drame familial
802,Phénomène,Drame|Fantastique|Romance|Science-Fiction,drame fantastique romance science-fiction
803,Walking and Talking,Comédie|Drame|Romance,comédie drame romance
804,Petits mensonges entre frères,Comédie|Romance,comédie romance
805,Le Droit de tuer ?,Crime|Drame|Thriller,crime drame thriller
806,American Buffalo,Drame,drame
808,Alaska,Aventure|Familial,aventure familial
809,Liens d'acier,Action,action
810,Kazaam,Comédie|Familial|Fantastique,comédie familial fantastique
813,Un éléphant sur les bras,Comédie,comédie
818,Les Nouvelles aventures de la famille Brady,Comédie|Familial,comédie familial
823,The Tax Collector,Action|Crime|Drame,action crime drame
824,Kaspar Hauser,Drame,drame
828,Pinocchio,Animation|Familial|Fantastique,animation familial fantastique
829,Joe's Apartment,Comédie,comédie
830,Le club des ex,Comédie,comédie
832,La rançon,Action|Thriller,action thriller
833,Prof et rebelle,Comédie,comédie
835,Foxfire,Action|Drame|Thriller,action drame thriller
836,Poursuite,Action|Drame|Science-Fiction|Thriller,action drame science-fiction thriller
837,Matilda,Comédie|Familial|Fantastique,comédie familial fantastique
838,Emma.,Comédie|Romance,comédie romance
839,"The Crow, la cité des anges",Action|Fantastique|Thriller,action fantastique thriller
840,Kid...napping !,Comédie|Familial,comédie familial
841,Les Yeux sans visage,Drame|Horreur|Thriller,drame horreur thriller
842,Les Contes De La Crypte - La Reine Des Vampires,Comédie|Horreur,comédie horreur
848,The Spitfire Grill,Comédie|Drame,comédie drame
849,Los Angeles 2013,Action|Aventure|Science-Fiction|Thriller,action aventure science-fiction thriller
851,Basquiat,Drame|Histoire,drame histoire
852,Tin Cup,Comédie|Romance,comédie romance
858,Le Parrain,Crime|Drame,crime drame
861,Police Story 4 : Supercop 2,Action|Aventure|Crime,action aventure crime
866,Les Princes de la ville,Action|Crime|Drame|Thriller,action crime drame thriller
867,Carpool,Comédie|Familial,comédie familial
869,Le Quatrième Homme,Crime|Drame|Thriller,crime drame thriller
870,Pêche Party,Comédie|Familial,comédie familial
875,Rien à Perdre,Action|Aventure|Comédie,action aventure comédie
879,Relic,Drame|Horreur|Mystère|Thriller,drame horreur mystère thriller
880,L'Île du Dr. Moreau,Fantastique|Horreur|Science-Fiction,fantastique horreur science-fiction
881,Président junior,Comédie|Familial,comédie familial
882,Réactions en chaîne,Drame|Thriller,drame thriller
885,Bogus,Comédie|Familial|Fantastique,comédie familial fantastique
886,A L'épreuve des balles,Action|Comédie|Crime,action comédie crime
888,Le Petit Dinosaure 3 : La Source miraculeuse,Animation|Aventure|Familial,animation aventure familial
889,1-900-TONIGHT (Somewhere Tonight),, 
891,Halloween 6 : La Malédiction de Michael Myers,Horreur|Thriller,horreur thriller
892,Twelfth Night,Comédie|Drame|Romance,comédie drame romance
893,Mother Night,Drame|Histoire,drame histoire
896,Les Roseaux sauvages,Drame|Romance,drame romance
897,Pour qui sonne le glas,Aventure|Drame|Guerre|Histoire|Romance|Thriller,aventure drame guerre histoire romance thriller
898,Indiscrétions,Comédie|Romance,comédie romance
899,Chantons sous la pluie,Comédie|Musique|Romance,comédie musique romance
900,Un américain à Paris,Comédie|Musique|Romance,comédie musique romance
901,Drôle de frimousse,Comédie|Musique|Romance,comédie musique romance
902,Diamants sur canapé,Comédie|Romance,comédie romance
903,Sueurs froides,Mystère|Romance|Thriller,mystère romance thriller
904,Fenêtre sur cour,Mystère|Thriller,mystère thriller
905,New-York Miami,Comédie|Romance,comédie romance
906,Hantise,Crime|Drame|Horreur|Mystère|Thriller,crime drame horreur mystère thriller
907,La Joyeuse Divorcée,Comédie|Romance,comédie romance
908,La mort aux trousses,Mystère|Thriller,mystère thriller
909,La Garçonnière,Comédie|Drame|Romance,comédie drame romance
910,Certains l'aiment chaud,Comédie|Crime|Musique|Romance,comédie crime musique romance
911,Charade,Comédie|Mystère|Romance|Thriller,comédie mystère romance thriller
912,Casablanca,Drame|Romance,drame romance
913,Le Faucon maltais,Crime|Mystère|Thriller,crime mystère thriller
914,My fair Lady,Drame|Romance,drame romance
916,Vacances romaines,Comédie|Drame|Romance,comédie drame romance
918,Le Chant du Missouri,Comédie|Drame|Familial|Romance,comédie drame familial romance
919,Le Magicien d'Oz,Aventure|Familial|Fantastique,aventure familial fantastique
920,Autant en emporte le vent,Drame|Guerre|Romance,drame guerre romance
921,Où est passée mon idole ?,Comédie|Drame,comédie drame
922,Ed Ruscha - Motorized Photographs of Sunset Blvd. and Other L.A. Streets,Documentaire,documentaire
923,Citizen Kane,Drame|Mystère,drame mystère
924,2001 : L'Odyssée de l’espace,Aventure|Mystère|Science-Fiction,aventure mystère science-fiction
926,Ève,Drame,drame
927,Women,Thriller,thriller
928,Rebecca,Drame|Mystère|Romance|Thriller,drame mystère romance thriller
929,Correspondant 17,Action|Guerre|Mystère|Thriller,action guerre mystère thriller
930,Notorious B.I.G.,Drame|Histoire|Musique,drame histoire musique
